# step, loss_train, loss_test, metrics_test
3.750000000000000000e+04 2.709010150283575058e-03 2.426116494461894035e-03 1.411926507949829102e+00 6.094218492507934570e-01 4.464949071407318115e-01 8.377379417419433594e+00 2.709010150283575058e-03 2.426116494461894035e-03 1.411926507949829102e+00 6.094218492507934570e-01 4.464949071407318115e-01 8.377379417419433594e+00 7.045508623123168945e-01
4.000000000000000000e+04 2.284978283569216728e-03 1.257993979379534721e-03 3.081619143486022949e-01 1.327346324920654297e+00 2.347880452871322632e-01 9.144404411315917969e+00 2.284978283569216728e-03 1.257993979379534721e-03 3.081619143486022949e-01 1.327346324920654297e+00 2.347880452871322632e-01 9.144404411315917969e+00 8.344174623489379883e-01
4.250000000000000000e+04 1.781784580089151859e-03 1.078479224815964699e-03 1.026861816644668579e-01 1.036017894744873047e+00 8.431094139814376831e-02 6.951969623565673828e+00 1.781784580089151859e-03 1.078479224815964699e-03 1.026861816644668579e-01 1.036017894744873047e+00 8.431094139814376831e-02 6.951969623565673828e+00 7.979320287704467773e-01
4.500000000000000000e+04 1.421834807842969894e-03 1.948375604115426540e-03 9.976530075073242188e-02 7.472097873687744141e-01 5.465279147028923035e-02 6.004184246063232422e+00 1.421834807842969894e-03 1.948375604115426540e-03 9.976530075073242188e-02 7.472097873687744141e-01 5.465279147028923035e-02 6.004184246063232422e+00 7.808722853660583496e-01
4.750000000000000000e+04 1.204533968120813370e-03 1.966370036825537682e-03 1.226110830903053284e-01 4.799703955650329590e-01 2.212373167276382446e-02 5.304761409759521484e+00 1.204533968120813370e-03 1.966370036825537682e-03 1.226110830903053284e-01 4.799703955650329590e-01 2.212373167276382446e-02 5.304761409759521484e+00 7.024474740028381348e-01
5.000000000000000000e+04 2.961278194561600685e-03 3.653958439826965332e-03 1.241934150457382202e-01 4.566571712493896484e-01 2.688809111714363098e-02 5.319120407104492188e+00 2.961278194561600685e-03 3.653958439826965332e-03 1.241934150457382202e-01 4.566571712493896484e-01 2.688809111714363098e-02 5.319120407104492188e+00 6.699603199958801270e-01
5.250000000000000000e+04 2.962910220958292484e-04 1.571971690282225609e-03 3.647122979164123535e-01 1.051617145538330078e+00 5.246773958206176758e-01 6.996484756469726562e+00 2.962910220958292484e-04 1.571971690282225609e-03 3.647122979164123535e-01 1.051617145538330078e+00 5.246773958206176758e-01 6.996484756469726562e+00 8.746372461318969727e-01
5.500000000000000000e+04 6.879480206407606602e-04 1.191396731883287430e-03 2.898661792278289795e-01 8.587557673454284668e-01 1.839521974325180054e-01 6.026730060577392578e+00 6.879480206407606602e-04 1.191396731883287430e-03 2.898661792278289795e-01 8.587557673454284668e-01 1.839521974325180054e-01 6.026730060577392578e+00 7.188758254051208496e-01
5.750000000000000000e+04 1.388010685332119465e-03 2.687403000891208649e-03 3.098042309284210205e-01 6.151525974273681641e-01 1.328959167003631592e-01 5.853699684143066406e+00 1.388010685332119465e-03 2.687403000891208649e-03 3.098042309284210205e-01 6.151525974273681641e-01 1.328959167003631592e-01 5.853699684143066406e+00 7.079022526741027832e-01
6.000000000000000000e+04 2.146265469491481781e-03 5.418581422418355942e-03 1.850671768188476562e-01 4.668649733066558838e-01 4.880277067422866821e-02 5.203309059143066406e+00 2.146265469491481781e-03 5.418581422418355942e-03 1.850671768188476562e-01 4.668649733066558838e-01 4.880277067422866821e-02 5.203309059143066406e+00 6.418136358261108398e-01
